Gene_Hugo_Symbol,Entrez_Gene_Id,is_common
RP11-507M3.1,0,True
RTCB,51493,True
IL36G,56300,True
FUS,2521,True
TAF5,6877,True
PNPLA8,50640,True
AKR1B15,441282,True
CILP,8483,True
C7orf63,79846,True
HSPH1,10808,True
PRPF38B,55119,True
FRMD7,90167,True
KCTD5,54442,True
ZNF396,252884,True
C1QTNF6,114904,True
PAQR8,85315,True
BLOC1S4,55330,True
TPRN,286262,True
CCL14,6358,True
VWC2L,402117,True
LSM4,25804,True
DKFZP434H0512,0,True
C7orf76,401388,True
DKC1,1736,True
OSGEP,55644,True
OR2C1,4993,True
ANKRD32,84250,True
PSMD7,5713,True
ZNF37A,7587,True
ANKS1B,56899,True
ZNF202,7753,True
SLC25A24,29957,True
CYTH4,27128,True
FAM161A,84140,True
CERCAM,51148,True
B3GNT4,79369,True
TNFRSF10D,8793,True
AES,166,True
FAM189A1,23359,True
PPM1G,5496,True
PGF,5228,True
C9orf24,84688,True
BBS9,27241,True
PARM1,25849,True
METTL21A,151194,True
CUL4B,8450,True
DEXI,28955,True
ALPL,249,True
PCTP,58488,True
HAUS7,55559,True
TRPV3,162514,True
SNRPD1,6632,True
TMSB15B,11013,True
RP11-863K10.7,0,True
SNURF,8926,True
GPR97,222487,True
METTL7A,25840,True
RP11-690P14.4,0,True
AC109829.1,0,True
CTSZ,1522,True
RBM43,375287,True
TIMMDC1,51300,True
WFIKKN1,117166,True
ZXDA,7789,True
AGRP,181,True
MGMT,4255,True
OSCAR,126014,True
SULT1C2,6819,True
TBL2,26608,True
CCDC178,374864,True
HMGB2,3148,True
PPP1R7,5510,True
ZC3H6,376940,True
RIN1,9610,True
HAGH,3029,True
FANCE,2178,True
KLK13,26085,True
CRLS1,54675,True
FERMT1,55612,True
FAM209B,388799,True
STX3,6809,True
PPP3CB,5532,True
SCAMP3,10067,True
KBTBD6,89890,True
CCDC108,255101,True
TNNT1,7138,True
HRCT1,646962,True
G0S2,50486,True
GNA11,2767,True
EIF5AL1,143244,True
ZNF48,197407,True
COL16A1,1307,True
RETSAT,54884,True
IARS,3376,True
COASY,80347,True
ACSM3,6296,True
KDM1A,23028,True
LRRC1,55227,True
C4orf45,152940,True
CYP2S1,29785,True
PDK4,5166,True
C9orf163,158055,True
CSRP1,1465,True
PPP2R3A,5523,True
NPAS2,4862,True
PIK3C2B,5287,True
TMEM212,389177,True
FGD1,2245,True
GVQW1,0,True
ANP32B,10541,True
DHRS4,10901,True
IL6ST,3572,True
HHATL,57467,True
KIAA1217,56243,True
AFAP1L1,134265,True
PPP1R16B,26051,True
MRTO4,51154,True
NBR1,4077,True
JUP,3728,True
ZNF496,84838,True
DENND2C,163259,True
ARHGEF10,9639,True
CSF3,1440,True
ZNF581,51545,True
BLOC1S1,2647,True
HOMEZ,57594,True
BTG3,10950,True
RRP7A,27341,True
HERPUD1,9709,True
NOL10,79954,True
ECI2,10455,True
SIGMAR1,10280,True
DHRS7,51635,True
MICU3,286097,True
NME3,4832,True
OSER1,51526,True
PILRA,29992,True
SAMD5,389432,True
ARHGAP11B,89839,True
MMS22L,253714,True
YJEFN3,374887,True
CASKIN1,57524,True
EPHA1,2041,True
MARC2,54996,True
MIDN,90007,True
PEF1,553115,True
ARL4C,10123,True
SLIT2,9353,True
C9orf69,90120,True
ADD2,119,True
MTCH1,23787,True
MTX1,4580,True
SETD6,79918,True
GABRA5,2558,True
IKBKE,9641,True
PLEK2,26499,True
RAB34,83871,True
AHNAK2,113146,True
SELP,6403,True
TMEM179B,374395,True
CDKN2AIPNL,91368,True
CLDN17,26285,True
PANX2,56666,True
FGD2,221472,True
ARMC9,80210,True
TSSC1,7260,True
ACD,65057,True
BBOX1,8424,True
OSBPL5,114879,True
NDUFAF7,55471,True
ARHGAP10,79658,True
MN1,4330,True
DHRS13,147015,True
UBXN2B,137886,True
USP16,10600,True
HMGXB4,10042,True
GPT2,84706,True
C1orf101,257044,True
LEPREL1,55214,True
TMEM61,199964,True
ONECUT2,9480,True
ZNF81,347344,True
KRT222,125113,True
FAM160A1,729830,True
SOAT1,6646,True
STAT3,6774,True
NEK5,341676,True
PXMP2,5827,True
OTC,5009,True
OSCP1,127700,True
NFKBIZ,64332,True
PTPRS,5802,True
PDS5B,23047,True
TPD52L2,7165,True
QTRTD1,79691,True
PCBD1,5092,True
KCTD16,57528,True
IER5L,389792,True
DECR1,1666,True
C6orf118,168090,True
ZFP69,339559,True
C1orf210,149466,True
IFIT1B,439996,True
HIST1H3C,8350,True
USH1G,124590,True
WDR52,55779,True
RPS2,6187,True
TGM5,9333,True
CLDN12,9069,True
SUSD1,64420,True
ZNF445,353274,True
GLI4,2738,True
PLCG2,5336,True
ANXA7,310,True
MAP4K4,9448,True
LINS,55180,True
DHTKD1,55526,True
RP11-10A14.4,0,True
SYNM,23336,True
CTTNBP2NL,55917,True
TPRKB,51002,True
LSM5,23658,True
MT-ND5,4540,True
CD40,958,True
GRAMD1A,57655,True
C2CD4D,100191040,True
UBE2J2,118424,True
TCAP,8557,True
CCDC125,202243,True
CALML3,810,True
CNTROB,116840,True
PRKCB,5579,True
PDE4D,5144,True
C1orf65,164127,True
CGRRF1,10668,True
TOMM6,100188893,True
MLF2,8079,True
IDI1,3422,True
IPO11,51194,True
IL23R,149233,True
FBXO22,26263,True
AK8,158067,True
NLRP1,22861,True
CADM1,23705,True
DUOX1,53905,True
FLT4,2324,True
COX6A1P2,0,True
ZFP3,124961,True
MAK,4117,True
RPN2,6185,True
TMEM203,94107,True
C14orf37,145407,True
MRPL55,128308,True
ADRA1B,147,True
ARHGEF10L,55160,True
PEX13,5194,True
CCDC101,112869,True
KCNA10,3744,True
PGAP3,93210,True
UBLCP1,134510,True
LIPN,643418,True
MYH10,4628,True
FAXC,84553,True
C14orf166,51637,True
BDH2,56898,True
CRYZL1,9946,True
ABCC6,368,True
RUVBL2,10856,True
WIF1,11197,True
PLCL2,23228,True
TNXB,7148,True
TANGO2,128989,True
PRICKLE3,4007,True
FTSJ3,117246,True
USP42,84132,True
IFI44,10561,True
TMCC1,23023,True
MSI1,4440,True
DAAM2,23500,True
CD300A,11314,True
ANKRD20A3,441425,True
SMUG1,23583,True
C11orf80,79703,True
CXCR2,3579,True
GLRA3,8001,True
HNRNPD,3184,True
PSMG1,8624,True
ATP8B3,148229,True
NUP85,79902,True
VTA1,51534,True
CMTM3,123920,True
C5AR1,728,True
PMCH,5367,True
JPH4,84502,True
BARX2,8538,True
KIFC2,90990,True
TP63,8626,True
SLC16A3,9123,True
ORC3,23595,True
SCN11A,11280,True
TPSG1,25823,True
LAD1,3898,True
TMEM105,284186,True
HIPK4,147746,True
RUNDC3A,10900,True
CASC5,57082,True
TMEM186,25880,True
KNDC1,85442,True
ADA,100,True
WDR6,11180,True
PYHIN1,149628,True
MON1B,22879,True
LILRB3,11025,True
AL354993.1,0,True
VTCN1,79679,True
CASP12,100506742,True
ZFP28,140612,True
BOLA2,552900,True
CBFA2T2,9139,True
LPXN,9404,True
SOX7,83595,True
PDK1,5163,True
INO80D,54891,True
KDM3A,55818,True
MSMP,692094,True
EDNRA,1909,True
ANKRD13A,88455,True
SERPIND1,3053,True
GPR158,57512,True
LYSMD3,116068,True
CSAG1,158511,True
ERMP1,79956,True
FAM21D,0,True
RAC2,5880,True
C20orf144,128864,True
FKTN,2218,True
TPSAB1,7177,True
HOXA11,3207,True
GSR,2936,True
ACAA1,30,True
MARCKSL1,65108,True
MICAL3,57553,True
PPAPDC3,84814,True
SLC35F2,54733,True
PRDM2,7799,True
ATP11A,23250,True
LMBR1L,55716,True
CYCS,54205,True
BRMS1L,84312,True
AHDC1,27245,True
C9orf72,203228,True
FAM83H,286077,True
RP11-867G23.8,0,True
NCOA7,135112,True
EMC1,23065,True
TMEM192,201931,True
SIAE,54414,True
MTA3,57504,True
RGCC,28984,True
BHLHB9,80823,True
AMMECR1,9949,True
ZNF286A,57335,True
ASB14,142686,True
SOGA3,9729,True
COQ10A,93058,True
RGN,9104,True
GPRC5C,55890,True
CDC42SE1,56882,True
IER5,51278,True
C10orf35,219738,True
PALM2-AKAP2,11217,True
KLHL9,55958,True
CCDC88A,55704,True
COPE,11316,True
CMPK2,129607,True
C1QTNF2,114898,True
SERTAD3,29946,True
EIF3M,10480,True
SUV39H1,6839,True
HBA1,3039,True
ZBTB20,26137,True
GPR21,2844,True
ARHGAP39,80728,True
STAB1,23166,True
SCP2,6342,True
RP11-793H13.10,0,True
C7orf13,0,True
GP9,2815,True
BAIAP3,8938,True
KLF5,688,True
SOBP,55084,True
LIN37,55957,True
ZNF19,7567,True
ATP2A2,488,True
FGF12,2257,True
HMBS,3145,True
SMAD3,4088,True
SYNPO,11346,True
TRIM59,286827,True
FRG2,448831,True
WHSC1,7468,True
TEF,7008,True
CXCR3,2833,True
RAB40A,142684,True
EFCAB10,0,True
SLC4A1AP,22950,True
PEAR1,375033,True
TMPRSS11B,132724,True
RHBDL2,54933,True
ACE,1636,True
CRELD2,79174,True
PPP1R15B,84919,True
PPARGC1B,133522,True
STAB2,55576,True
ZNF74,7625,True
THTPA,79178,True
MRPS12,6183,True
SENP2,59343,True
EWSR1,2130,True
CREG2,200407,True
RAD23B,5887,True
LPAR5,57121,True
CCNI2,645121,True
KRT9,3857,True
PCDH18,54510,True
AC079210.1,0,True
WNT9A,7483,True
NDUFB11,54539,True
IGSF8,93185,True
RPL11,6135,True
ASAP2,8853,True
MCIDAS,345643,True
OPHN1,4983,True
TFAP2C,7022,True
FAM105B,90268,True
HPS1,3257,True
SPRR2A,6700,True
SALL4,57167,True
RSPH3,83861,True
PCBP4,57060,True
C20orf26,26074,True
HBP1,26959,True
WBP4,11193,True
HIST1H4C,8294,True
LPCAT4,254531,True
AKIRIN2,55122,True
ZDHHC21,340481,True
B4GALT3,8703,True
CCDC170,80129,True
RAB1B,81876,True
GPRC5A,9052,True
WDR70,55100,True
AC068620.1,0,True
CFH,3075,True
DCTPP1,79077,True
RP11-343C2.7,0,True
CRISP2,7180,True
ATP13A2,23400,True
ZNF831,128611,True
LMBR1,64327,True
SENP7,57337,True
IGFBP5,3488,True
DRG1,4733,True
ARL11,115761,True
FAM206A,54942,True
SLX1A,79008,True
TNNI1,7135,True
NAA15,80155,True
CASZ1,54897,True
VNN2,8875,True
C9orf9,11092,True
BAK1,578,True
PDLIM3,27295,True
ANKFY1,51479,True
SSR1,6745,True
RBBP4,5928,True
PUF60,22827,True
RASA4,10156,True
ACRBP,84519,True
F12,2161,True
SP8,221833,True
COL6A6,131873,True
DPY30,84661,True
CYB561D2,11068,True
AL358113.1,0,True
POP7,10248,True
AMY2B,280,True
POLR3GL,84265,True
CTD-3105H18.18,0,True
NDNL2,56160,True
TM2D1,83941,True
PDE8B,8622,True
NFE2L1,4779,True
GRHL2,79977,True
SMO,6608,True
SPAG9,9043,True
SGTB,54557,True
NCR1,9437,True
TRIM13,10206,True
ARFIP1,27236,True
CCDC176,80127,True
LGALSL,29094,True
TPK1,27010,True
KCNMB1,3779,True
TCTEX1D1,200132,True
NHLRC4,283948,True
TADA3,10474,True
ARHGAP11A,9824,True
INPP5D,3635,True
RIMS3,9783,True
RNF41,10193,True
LRRC38,126755,True
AAAS,8086,True
VDAC1,7416,True
NDUFS2,4720,True
AC079602.1,0,True
FAM188A,80013,True
TP53,7157,True
GPR143,4935,True
EPM2AIP1,9852,True
EYA3,2140,True
TMEM130,222865,True
VCP,7415,True
NFIC,4782,True
LINGO1,84894,True
FBXO46,23403,True
PTPRH,5794,True
CC2D2B,387707,True
TMEM194B,100131211,True
NPY4R,100996758,True
NEBL,10529,True
AMN,81693,True
PIEZO2,63895,True
RP11-542P2.1,0,True
CD47,961,True
PLAU,5328,True
REEP4,80346,True
MAGED4B,81557,True
SBF1,6305,True
GYS1,2997,True
MCMDC2,157777,True
PTCHD1,139411,True
KPNA1,3836,True
LIPK,643414,True
VNN3,0,True
RIN3,79890,True
DNASE2B,58511,True
CIRH1A,84916,True
TMEM64,169200,True
PLCB1,23236,True
CTHRC1,115908,True
SIM2,6493,True
TM4SF4,7104,True
ASGR1,432,True
KB-1980E6.3,0,True
RGS7BP,401190,True
ADRA2A,150,True
UBP1,7342,True
TRHDE,29953,True
ADCY9,115,True
NOP2,4839,True
PPP1R9B,84687,True
ANGPTL7,10218,True
ZIC2,7546,True
RGS16,6004,True
PPFIA2,8499,True
RAET1L,154064,True
SUDS3,64426,True
TMEM159,57146,True
UBASH3B,84959,True
TMEM151B,441151,True
MOCOS,55034,True
TRIM22,10346,True
SNX22,79856,True
AL353791.1,0,True
ABCC11,85320,True
CCDC65,85478,True
PRODH,5625,True
C21orf88,0,True
DPYS,1807,True
SLC9A4,389015,True
RPS6KA1,6195,True
BRCC3,79184,True
RASGEF1B,153020,True
COX7A1,1346,True
RYBP,23429,True
INA,9118,True
KIDINS220,57498,True
DOCK2,1794,True
SAE1,10055,True
GNB5,10681,True
KIAA0141,9812,True
CDK6,1021,True
CASC1,55259,True
KIF7,374654,True
RP11-287D1.3,0,True
AUH,549,True
CDK4,1019,True
GNG11,2791,True
PADI4,23569,True
ULK1,8408,True
GPR116,221395,True
RNF112,7732,True
CEP192,55125,True
PLA2G5,5322,True
GTF2IRD2,84163,True
UBE2A,7319,True
ERLIN2,11160,True
RARS,5917,True
ZNRF1,84937,True
KIAA1683,80726,True
SLFNL1,200172,True
CDC123,8872,True
AP005482.1,0,True
C1QTNF9,338872,True
FAM120C,54954,True
EED,8726,True
TCF24,100129654,True
TMC8,147138,True
C3orf72,401089,True
SLC30A6,55676,True
SH2D4B,387694,True
CTSG,1511,True
WWP2,11060,True
TMEM119,338773,True
PKD2L1,9033,True
ST3GAL6,10402,True
GPR125,166647,True
MALL,7851,True
TLCD2,727910,True
ALG2,85365,True
EMILIN3,90187,True
CXCR6,10663,True
STOX2,56977,True
MAMDC2,256691,True
LEPREL4,10609,True
PIAS3,10401,True
B3GALNT1,8706,True
THBS2,7058,True
PLOD3,8985,True
AHCY,191,True
ZNF226,7769,True
COPS5,10987,True
APOBEC3F,200316,True
MAP3K8,1326,True
RGS11,8786,True
ZNF740,283337,True
PIK3AP1,118788,True
KDELR2,11014,True
TMEM79,84283,True
NUDT5,11164,True
C1orf162,128346,True
PSMD3,5709,True
TMEM106B,54664,True
ORC5,5001,True
IRF1,3659,True
PRIMA1,145270,True
FRMD4A,55691,True
CCDC13,152206,True
CLEC4D,338339,True
DNASE1L3,1776,True
DPPA4,55211,True
NUBP2,10101,True
TRAM1,23471,True
FAM220A,84792,True
HIST1H2BH,8345,True
C21orf91,54149,True
EIF5A,1984,True
TPGS2,25941,True
DNAH8,1769,True
UBE3A,7337,True
HS6ST2,90161,True
DNAJB2,3300,True
MTM1,4534,True
P2RY10,27334,True
SNRPD3,6634,True
MORC2,22880,True
ATXN3,4287,True
PVRL3,25945,True
TNS4,84951,True
ZNF415,55786,True
GRSF1,2926,True
APTX,54840,True
WIPI1,55062,True
SLC43A2,124935,True
OLFML3,56944,True
CERS3,204219,True
RBMS1,5937,True
PCDHB12,56124,True
GINS2,51659,True
RGR,5995,True
MEX3B,84206,True
SH3BP5,9467,True
SPATC1L,84221,True
IL18BP,10068,True
PRELP,5549,True
PARD3B,117583,True
E2F1,1869,True
SPATA25,128497,True
RAB17,64284,True
CTD-3203P2.2,0,True
WISP1,8840,True
ARHGAP17,55114,True
PGM1,5236,True
UPK3B,80761,True
C9orf64,84267,True
NEK10,152110,True
FOXO4,4303,True
PPIB,5479,True
TMED7,51014,True
APAF1,317,True
C10orf128,170371,True
TDG,6996,True
SPTLC3,55304,True
RP11-451M19.3,0,True
EXD2,55218,True
AFAP1,60312,True
FSD2,123722,True
GPATCH2,55105,True
DEFB126,81623,True
PIH1D3,139212,True
RNF122,79845,True
NR2F2,7026,True
STT3B,201595,True
FAHD2B,151313,True
PRR13,54458,True
ADRB2,154,True
EFNA3,1944,True
LENEP,55891,True
BCL7C,9274,True
AC022431.2,0,True
RP11-503N18.3,0,True
SLC41A1,254428,True
UGT1A7,54576,True
SNX31,169166,True
OVOL1,5017,True
STK35,140901,True
CSRNP1,64651,True
FJX1,24147,True
RNF168,165918,True
ANKRD53,79998,True
BORA,79866,True
CBS,875,True
DIRC3,729582,True
SLC4A3,6508,True
PPP1R10,5514,True
MARCH7,64844,True
HCK,3055,True
PPP1R12B,4660,True
EHD1,10938,True
TBCCD1,55171,True
DHRS11,79154,True
USP34,9736,True
GTF2B,2959,True
EID1,23741,True
RPRD1A,55197,True
TMED10,10972,True
PAQR7,164091,True
CD160,11126,True
BICD1,636,True
ELAVL1,1994,True
TOP3B,8940,True
DKFZP667F0711,0,True
ALKBH7,84266,True
DTD1,92675,True
PTH1R,5745,True
GTF2A1,2957,True
TGIF2,60436,True
TAF1D,79101,True
PRKCH,5583,True
SENP1,29843,True
DBR1,51163,True
WBSCR28,135886,True
SRRT,51593,True
SPCS3,60559,True
MT1A,4489,True
TBC1D10C,374403,True
SIK1,150094,True
KRT19,3880,True
SLC4A11,83959,True
CPB2,1361,True
SULT1A1,6817,True
ZNF438,220929,True
SEC14L6,730005,True
TCTN3,26123,True
BZW1,9689,True
SETDB2,83852,True
BIRC3,330,True
RP11-293I14.2,0,True
FLJ20373,0,True
TOB1,10140,True
VIP,7432,True
MKL2,57496,True
TTC6,319089,True
IGFBP3,3486,True
CDC25C,995,True
RP11-664D7.4,0,True
AQP5,362,True
USB1,79650,True
STAP2,55620,True
HBB,3043,True
HDHD2,84064,True
GSTM5,2949,True
SLC44A3,126969,True
SH3BP5L,80851,True
PRG2,5553,True
ACTR2,10097,True
AARS2,57505,True
SAG,6295,True
MDH2,4191,True
CNTNAP5,129684,True
TMEM107,84314,True
TOR1AIP1,26092,True
PSMD2,5708,True
LONRF3,79836,True
PRR24,255783,True
SLC6A8,6535,True
ZNF707,286075,True
RXRG,6258,True
SRPRB,58477,True
MMACHC,25974,True
C1orf74,148304,True
HK1,3098,True
FBLN5,10516,True
TAF1B,9014,True
LRCH2,57631,True
ENKD1,84080,True
SUZ12,23512,True
ABCD3,5825,True
SNAI3,333929,True
CLASP1,23332,True
SLC39A2,29986,True
PLOD2,5352,True
RBL2,5934,True
TRMT6,51605,True
UQCC2,84300,True
PLD6,201164,True
KCNK17,89822,True
RPS21,6227,True
MYO15A,51168,True
PODN,127435,True
ZNF133,7692,True
ARHGDIB,397,True
CUX1,1523,True
METAP1D,254042,True
ZNF121,7675,True
MRPS9,64965,True
LMLN,89782,True
BPI,671,True
EGFL8,80864,True
CHPT1,56994,True
NUMA1,4926,True
RP11-1085N6.3,0,True
SKAP2,8935,True
PRSS3,5646,True
TMOD3,29766,True
CD1D,912,True
ITPK1,3705,True
GET4,51608,True
NAP1L5,266812,True
IBTK,25998,True
SNX24,28966,True
PAFAH1B3,5050,True
MEN1,4221,True
NMNAT3,349565,True
PARG,8505,True
GSE1,23199,True
AL358333.1,0,True
KRT37,8688,True
C16orf89,146556,True
C14orf142,84520,True
HLA-DMA,3108,True
DENR,8562,True
MCM6,4175,True
CHTF18,63922,True
CD34,947,True
PCDHGA10,56106,True
SCML2,10389,True
AP000974.1,0,True
YPEL2,388403,True
LSM2,57819,True
CDH5,1003,True
SRRM5,100170229,True
ZCCHC5,203430,True
RASGEF1A,221002,True
PET117,100303755,True
PNPT1,87178,True
ATL1,51062,True
STEAP4,79689,True
CAST,831,True
DCTN4,51164,True
HIST1H2AB,3012,True
FAM136A,84908,True
ZNF77,58492,True
PMAIP1,5366,True
SYT11,23208,True
MPI,4351,True
ZNF607,84775,True
ABHD14B,84836,True
MARCH10,162333,True
ZNF469,84627,True
ANKRD40,91369,True
ACOT7,11332,True
ZNF556,80032,True
DAK,26007,True
ACTC1,70,True
MYO19,80179,True
ZRANB3,84083,True
TRAF6,7189,True
CDCA7L,55536,True
TEX10,54881,True
EBF1,1879,True
C11orf24,53838,True
KCND2,3751,True
UCHL5,51377,True
QPCTL,54814,True
SLC5A4,6527,True
CREBRF,153222,True
FHL5,9457,True
ARRDC2,27106,True
COPB2,9276,True
XPO5,57510,True
ANKRD22,118932,True
PIH1D1,55011,True
MUSK,4593,True
CDC14A,8556,True
DPT,1805,True
FAM83B,222584,True
SMPDL3B,27293,True
CSTF1,1477,True
ZNF746,155061,True
CPO,130749,True
SNAP29,9342,True
MPP5,64398,True
ARL14,80117,True
HMGCLL1,54511,True
PABPC3,5042,True
RPL18,6141,True
QKI,9444,True
PAPL,0,True
DDC,1644,True
C10orf105,414152,True
RNASE1,6035,True
OSBP2,23762,True
GAMT,2593,True
TRPS1,7227,True
TRIM17,51127,True
DUS4L,11062,True
RNF34,80196,True
SERPINB6,5269,True
SLC7A6,9057,True
HIF1AN,55662,True
OMG,4974,True
TRIM62,55223,True
SHC3,53358,True
PICALM,8301,True
ADTRP,84830,True
TLK2,11011,True
PTGES3L,100885848,True
DDX3X,1654,True
PDK2,5164,True
NLRP3,114548,True
KRBA2,124751,True
STK10,6793,True
KCNN2,3781,True
THUMPD3,25917,True
ATAT1,79969,True
NDUFC2,4718,True
CPEB3,22849,True
ABHD1,84696,True
NUPL2,11097,True
DHH,50846,True
MSRB2,22921,True
ALG10B,84920,True
ZFP41,286128,True
TTC17,55761,True
ZNF677,342926,True
EFCAB4A,283229,True
LY6K,54742,True
ANKRD28,23243,True
CALM2,801,True
MALT1,10892,True
TCEB3,6924,True
PURA,5813,True
SPDYA,245711,True
HS3ST3A1,9955,True
FBXL18,80028,True
KCNA3,3738,True
KRR1,11103,True
KLRC3,3823,True
VPS33A,65082,True
KPNA2,3838,True
SYF2,25949,True
UBR5,51366,True
COL6A5,256076,True
OR2W3,343171,True
HECW1,23072,True
NDUFAB1,4706,True
RNASEK,440400,True
ALG8,79053,True
ZNF34,80778,True
MRPL44,65080,True
AAMDC,28971,True
TLN2,83660,True
IFT74,80173,True
ZNF783,100289678,True
SLC25A10,1468,True
DCST1,149095,True
MYH2,4620,True
IRF9,10379,True
FBP1,2203,True
HSPB2-C11orf52,3316,True
ZNF423,23090,True
YWHAG,7532,True
NKAIN1,79570,True
KAT8,84148,True
C9orf78,51759,True
CCNJL,79616,True
HSPB8,26353,True
PTPRC,5788,True
CKAP5,9793,True
CD244,51744,True
RAB18,22931,True
TARBP2,6895,True
GPR161,23432,True
CALR3,125972,True
RTEL1,51750,True
IL18RAP,8807,True
RBMS2,5939,True
NRG3,10718,True
DGKB,1607,True
CLEC12B,387837,True
HOMER3,9454,True
SERPINB5,5268,True
C9orf171,389799,True
S1PR2,9294,True
ACAP3,116983,True
ZNF280C,55609,True
ERCC5,2073,True
CLCNKB,1188,True
RP11-321N4.5,0,True
SIX1,6495,True
RWDD1,51389,True
TTC18,118491,True
SLC5A6,8884,True
EPYC,1833,True
CCDC90B,60492,True
ARMCX1,51309,True
CTNNB1,1499,True
CXCR1,3577,True
LONP1,9361,True
TCF15,6939,True
GALNT12,79695,True
ABCA7,10347,True
GPAA1,8733,True
EFCAB12,90288,True
LYSMD1,388695,True
SNED1,25992,True
PMM1,5372,True
FHAD1,114827,True
LYRM5,144363,True
CCDC155,147872,True
ADAMTS4,9507,True
EI24,9538,True
CST7,8530,True
RAN,5901,True
SSFA2,6744,True
SEMA5A,9037,True
MAGEA10,4109,True
GPS1,2873,True
SPI1,6688,True
CIAO1,9391,True
PTPLAD2,401494,True
FNDC4,64838,True
DDX1,1653,True
CYSTM1,84418,True
RASIP1,54922,True
SQSTM1,8878,True
LIPM,340654,True
CLPTM1L,81037,True
FKBP10,60681,True
CEP135,9662,True
GPR162,27239,True
ZNF487,0,True
SEPT3,55964,True
CPOX,1371,True
BTNL3,10917,True
CHAC2,494143,True
TUBA1B,10376,True
CADM3,57863,True
ARL6IP6,151188,True
BATF2,116071,True
PP2D1,151649,True
CCL15-CCL14,6359,True
TFEB,7942,True
CGREF1,10669,True
MGAT4A,11320,True
FAM124A,220108,True
CPD,1362,True
LOXL1,4016,True
SRP9,6726,True
MRPS33,51650,True
NKX2-5,1482,True
UCHL1,7345,True
TGFBR3,7049,True
SLC10A6,345274,True
NSRP1,84081,True
ZKSCAN7,55888,True
PHF2,5253,True
FAM46B,115572,True
MTHFR,4524,True
LRRC18,474354,True
ZNF467,168544,True
HYI,81888,True
FETUB,26998,True
HHEX,3087,True
CCL17,6361,True
TEX19,400629,True
IL36RN,26525,True
SLC51B,123264,True
SETD2,29072,True
B3GNT7,93010,True
ZNF562,54811,True
C19orf55,148137,True
AGO4,192670,True
SPATA7,55812,True
DAPL1,92196,True
PRSS35,167681,True
CTDSP1,58190,True
KIAA1024,23251,True
SLAMF9,89886,True
CFLAR,8837,True
MS4A15,219995,True
FUNDC1,139341,True
SLC41A2,84102,True
EPC2,26122,True
PPAPDC1B,84513,True
ST7,7982,True
GOLT1B,51026,True
C1orf112,55732,True
FOXRED2,80020,True
MRPS10,55173,True
LRP11,84918,True
ADM2,79924,True
EXOC3L1,283849,True
BOP1,23246,True
PSMD4,5710,True
TFB1M,51106,True
NUDT16,131870,True
PFKP,5214,True
FHDC1,85462,True
ESAM,90952,True
TMEM167A,153339,True
KLF2,10365,True
POLR2D,5433,True
MRFAP1,93621,True
UBE2D4,51619,True
SNW1,22938,True
RPL22L1,200916,True
DPH2,1802,True
NSF,4905,True
TSPAN33,340348,True
SRP14,6727,True
USP14,9097,True
CIR1,9541,True
EEFSEC,60678,True
C1orf54,79630,True
RDH8,50700,True
RAF1,5894,True
UTP23,84294,True
PYCR2,29920,True
MRPS22,56945,True
SIN3A,25942,True
CPSF4,10898,True
TMOD2,29767,True
HBEGF,1839,True
MXD3,83463,True
CCDC41,51134,True
SGOL2,151246,True
DNAAF1,123872,True
LRRC23,10233,True
GMPPA,29926,True
ECM2,1842,True
SERPINA1,5265,True
ATOH7,220202,True
GUSB,2990,True
BRSK1,84446,True
SCAMP4,113178,True
GFPT1,2673,True
CDKN2B,1030,True
SPN,6693,True
TEX14,56155,True
ZNF574,64763,True
SSB,6741,True
NCOA4,8031,True
MCTP1,79772,True
RTCA,8634,True
C16orf87,388272,True
CNPY2,10330,True
C2CD2L,9854,True
MAFK,7975,True
MRAS,22808,True
KCTD3,51133,True
APOA5,116519,True
CD300E,342510,True
GRHL1,29841,True
TRMT10A,93587,True
METTL11B,149281,True
TMEM173,340061,True
HIST2H2AB,317772,True
HCLS1,3059,True
TOM1L2,146691,True
CXorf61,0,True
HBZ,3050,True
S100A6,6277,True
WNT10B,7480,True
SNX25,83891,True
MFSD9,84804,True
SESTD1,91404,True
GPR27,2850,True
MYNN,55892,True
PDP1,54704,True
PSMC6,5706,True
FASTKD1,79675,True
CDC37,11140,True
UBE2Z,65264,True
RNF216,54476,True
NKPD1,284353,True
THNSL1,79896,True
CD37,951,True
ABRACL,58527,True
SLC9A3R2,9351,True
MYH1,4619,True
ANAPC11,51529,True
TCEA1,6917,True
SAC3D1,29901,True
ZNF559,84527,True
KRT74,121391,True
RND2,8153,True
TRANK1,9881,True
TLCD1,116238,True
GGA2,23062,True
EPAS1,2034,True
XKR9,389668,True
ZFHX3,463,True
C6orf132,647024,True
SLX4,84464,True
CDIP1,29965,True
MYADM,91663,True
SF3B14,0,True
TMEM252,169693,True
RGS18,64407,True
TNIP1,10318,True
FTSJ2,29960,True
TMEM201,199953,True
RAC1,5879,True
ADAD2,161931,True
NT5DC2,64943,True
B3GAT3,26229,True
TNFRSF1B,7133,True
AASDHPPT,60496,True
LRRC8D,55144,True
TNFRSF19,55504,True
SLC13A5,284111,True
LDLRAD1,388633,True
MAFF,23764,True
CTDSPL2,51496,True
STX4,6810,True
TALDO1,6888,True
DOLPP1,57171,True
RASA3,22821,True
TMEM229B,161145,True
GYLTL1B,120071,True
CORO2B,10391,True
C16orf54,283897,True
CCDC87,55231,True
