Gene_Hugo_Symbol,Entrez_Gene_Id,r_value_pearson
GSG1,83445,0.04784910156447167
NOTCH2NL,388677,0.37319351284140784
NOMO1,23420,-0.06902663808188471
RASAL2,9462,-0.21326971660090605
SYDE1,85360,0.16011162949928193
POLE,5426,0.051203761398482
WDYHV1,55093,0.1562338784919456
RP4-539M6.19,0,-0.026049191152094413
CPLX2,10814,0.16750464063448264
KTI12,112970,0.07686260663534569
PAX7,5081,-0.10431021616168289
KCMF1,56888,-0.030789752849317703
NSUN7,79730,-0.01402776310824902
DPCR1,135656,0.2408965997393271
DDX54,79039,0.06693871179156635
CARD8,22900,0.16284058300962728
CHRDL1,91851,0.059131041991561745
PFN2,5217,-0.19475596814431925
AKR7A3,22977,0.1705346507934057
C10orf62,414157,0.1818684802958484
AC006547.14,0,0.05541185629882735
VWDE,221806,0.07544423757120915
TRRAP,8295,-0.09055399271698854
MFSD10,10227,0.12413261432685163
APOL3,80833,0.026424303431322786
NRGN,4900,0.12784602878880702
ATL2,64225,0.08187735417410169
COL11A2,1302,0.2140834548627208
ZNF28,7576,0.3161427845437932
ITGB2,3689,0.19267662188456233
IFLTD1,160492,0.05718806503201927
TMEM14A,28978,-0.09959032932286732
CTSH,1512,0.1689347248344238
YIF1A,10897,-0.05037887381892742
AP000721.4,0,0.06185930037950829
PEX11B,8799,0.19553594436802102
KIAA0391,9692,-0.05219299247435065
KLF7,8609,0.05299645729895584
APBA2,321,-0.10233149057079755
TMC4,147798,-0.10487618286584578
NKX6-2,84504,-0.0945460660431857
SCGB1D2,10647,0.10707817993043665
NIPAL3,57185,-0.1202027327232982
TIMM8B,26521,-0.10310076014207799
THBS3,7059,0.13161462519866537
ERI1,90459,-0.07505357488897253
DPH6,89978,-0.06729110212718041
AMACR,23600,0.3119712839576072
TSEN15,116461,0.035056493846958005
RHBG,57127,0.1300635055898189
ATOX1,475,-0.15206011445164222
C2orf48,348738,-0.09752819662077308
APITD1-CORT,100526739,0.3936343435451903
FRY,10129,-0.06909345854669781
FYCO1,79443,-0.1440552228863246
KIAA1109,84162,-0.012123638130447326
MAP2K4,6416,0.1829528641149194
CXCL1,2919,0.1052378289911573
SOS1,6654,-0.09732452969995174
ZNF598,90850,0.18322444600917215
ZBED3,84327,-0.02676503169504322
DIXDC1,85458,-0.12743204558285898
C7orf69,80099,-0.08488021918585598
FAIM2,23017,0.010991854361192752
RP11-180C1.1,0,-0.031768218853728436
PTPN13,5783,-0.055906390005797606
AC007461.1,0,0.008528810368154956
MYOZ3,91977,0.19177030179881935
GATSL2,389523,0.09486007347921016
SLC35F6,54978,0.16934276401244888
HS3ST2,9956,0.1335340982043991
CTC-454I21.3,0,0.3081927423166074
FDXR,2232,0.18953555744270204
MAGEA2B,4101,0.1469196418539435
COG7,91949,0.07255018211448293
AKAP7,9465,-0.23794157318336015
ANHX,647589,-0.0291569980930067
SLC45A1,50651,0.025935944367372635
ZMAT1,84460,0.2211456067936318
SLC27A4,10999,-0.06628826397213636
DMD,1756,0.04296748458191363
KLHL41,10324,0.11720148303525865
PCNP,57092,0.023544408221239536
FIGNL1,63979,0.04877693774307558
CRIP1,1396,0.16716428497958083
IFT88,8100,0.11781886923640164
CKMT1A,1159,0.15353677251063655
PAIP2,51247,0.13658131256474587
SLC25A39,51629,-0.010654910737482731
RSPH1,89765,0.17019852637079036
S1PR1,1901,0.2264053034424412
EIF5B,9669,0.36764455567690923
CCNB1IP1,57820,-0.15236396845069855
FSIP1,161835,0.11064135104966451
C2orf27B,408029,0.21028521911951054
ALG10,84920,-0.01358746235682523
CAMK2A,815,0.02795071299806215
ACTL9,284382,-0.03464584113548047
STRADA,92335,-0.13680456590806636
PAPD7,11044,0.065114785527158
PPP1R3D,5509,0.1265145198987885
NEK9,91754,0.23725996061830473
GRPR,2925,-0.23068883606991292
PRUNE,58497,0.14335533695145786
RP11-87C12.2,0,0.284542478158875
APOC2,344,0.27611255688748565
POLR3E,55718,-0.18450783882713406
LRRC70,100130733,0.17308756357565172
KRT4,3851,-0.12546086942009557
ULK3,25989,0.07528108602242273
FAM20C,56975,0.19455488667653192
CPA4,51200,-0.017096627422620466
PKHD1L1,93035,0.01149943968212181
PPAPDC1A,196051,0.035306101423669904
SPDYE2B,729597,0.47181529940618244
LYG2,254773,0.05393689867872377
SLC15A3,51296,-0.06184621190883637
RRP1B,23076,0.04273378963924371
UBA7,7318,0.3322731210449785
C15orf56,644809,0.21990477630099525
SYNPO2,171024,-0.14725807901971663
UHRF1BP1L,23074,0.19855822671436357
MPND,84954,0.32596731656639044
PTPLB,201562,0.28676232508514854
ZNF446,55663,0.2585743525014877
SH3GLB2,56904,0.3175668611493735
HPGD,3248,0.06427307819311942
WSB1,26118,0.48072230454057496
CASKIN2,57513,0.024609052471556418
RB1,5925,0.07587642235483759
EPO,2056,-0.036621786450202864
TEAD4,7004,-0.1985380331216019
DGCR6L,85359,0.04120562032036797
WDR16,146845,0.17635562410983333
HYAL2,8692,0.4025479772458661
HIP1R,9026,0.04151968123009462
TAL2,6887,-0.18169779158429658
ARFIP2,23647,0.204089542957437
TTI2,80185,0.31123129317269826
REEP5,7905,-0.020051616225423737
ATXN7L3B,552889,0.16448978201426015
STK19,8859,0.01052893152971597
SHH,6469,-0.002402066124838861
TTC33,23548,0.2930675446272048
DNAAF2,55172,-0.10086490908777579
RAVER2,55225,0.17037880184547488
FRZB,2487,-0.10045237266005544
YBX3,8531,0.07372320921112158
COL23A1,91522,0.14173680566687274
VSTM2B,342865,-0.06886116745790058
BOLL,66037,-0.07226496782607163
CYP4F12,66002,0.2713885393928206
SPICE1,152185,-0.10855761839667089
AKTIP,64400,0.19598501180693542
SLFN14,342618,0.22337066615714032
TANC2,26115,-0.17880732656418066
DSG1,1828,0.10168696326247305
MANBA,4126,0.000751348856402656
KCNG1,3755,-0.09465594025740354
CDHR5,53841,-0.06918315773736888
TBC1D2B,23102,0.0012554145030113234
GRIA4,2893,-0.12701560957058827
TMEM223,79064,0.12526982540601672
MAP3K3,4215,-0.08832207905367709
RP11-595B24.2,0,-0.023702783586940133
MT1HL1,645745,0.21918754613313765
KRTAP12-1,353332,-0.09628712255342112
SPANXD,64648,-0.006415829129007322
ABCA5,23461,0.03613516877131698
MAPK11,5600,0.12320298003654119
ZNF674,641339,0.051653963618982404
UTRN,7402,-0.062194246711114815
RAI2,10742,-0.008215442883585132
CTD-2368P22.1,0,0.06823569854655906
MAGEA1,4100,-0.001497724895578062
GOT2,2806,0.10786659856573162
SAP130,79595,-0.0016021010759392565
C10orf71,118461,0.12196068082171709
AIDA,64853,0.07923720288418698
ESRRA,2101,0.22007875690530182
KAT2B,8850,0.024830343311960663
DISP2,85455,0.10580351973497489
SCGN,10590,0.2893035534729663
RPL36A-HNRNPH2,0,0.20851357714765023
TFIP11,24144,0.10823267498087535
KIF12,113220,0.043052530103639325
GOLGA8I,283796,0.28683354367061786
PRKRIP1,79706,0.14457619178502212
ARG2,384,-0.04823093534875347
SMCR8,140775,0.2817947032629409
RTEL1-TNFRSF6B,0,0.4229461878382726
NIPSNAP1,8508,-0.04652305308488253
SMG5,23381,-0.09513426748875745
LPCAT1,79888,0.2904466347542586
GTPBP10,85865,0.1254437577653024
ASCC3,10973,0.2636636977641175
KANK4,163782,-0.12558046743531356
SGSM1,129049,0.005690043189630515
FNBP4,23360,0.4556888997084621
CMA1,1215,0.015447268670930981
IDH3B,3420,-0.13993434688831247
DNASE1L1,1774,0.0778731728316199
RP11-73M18.2,0,0.06230032472002748
ELF3,1999,-0.12955601705636668
NME7,29922,0.24942981440030831
SPSB2,84727,0.11517418844491009
NCKAP5L,57701,0.19143783543134632
CDX2,1045,-0.038360560410519
PRDX3,10935,0.4049704560265931
TPBGL,100507050,-0.13477818427381835
GAS7,8522,0.2680574971046748
OR10H1,26539,-0.06096416726289282
C14orf80,283643,0.2376176711121711
TMEM132A,54972,0.07448345516768673
MPP4,58538,-0.16774673417440672
SNRNP25,79622,0.2645425298819316
ZDHHC3,51304,0.14422007374076676
LZTR1,8216,0.1930585680642852
OR52N4,390072,0.15006800361736752
UBL4A,8266,0.1169050805898584
HIST1H3E,8350,0.287484877420708
CNNM1,26507,0.04528557300079514
CYB5D2,124936,0.21123838813418577
PLD3,23646,-0.007761270864385873
AC011997.1,0,-0.22472890148359473
CLIP3,25999,-0.21408803530637008
AC112715.2,0,0.12293704398148309
TMEM9,252839,0.3203830510409164
MARCH6,10299,0.014797398872837889
ZNF850,342892,-0.12240586995288155
LAMTOR1,55004,-0.07694105945536661
FBXO39,162517,0.2974188995410568
KPNA3,3839,0.24707958691937576
TXNDC2,84203,0.1944844407740928
WFDC13,164237,0.06766888610108654
RAB9A,9367,0.0003574678298465944
RND1,27289,0.16215165432856093
APOPT1,84334,-0.019990933511592063
SUMO1,7341,0.13454556463200656
KIAA0195,9772,-0.2126815329489854
LYVE1,10894,0.20600542328627616
GRIN2C,2905,0.05042893693839621
C17orf77,146723,-0.04813103906942645
ME3,10873,0.10419929344610512
ARL2,402,0.08467758008922383
ACRC,93953,0.26979320348773295
TOR4A,54863,0.023644425917721583
ZNF443,10224,0.31218381355693775
ATXN7,6314,0.07149242647637721
EPRS,2058,0.39255088919523323
OR2L2,26246,0.07793189762157786
EIF4G1,1981,0.10867096087372297
NR0B2,8431,0.1426300627126385
PSMC4,5704,-0.07344391314952148
HTRA4,203100,0.04109313124044628
RASSF4,83937,0.23406168693259652
MARCO,8685,-0.0053571764554949
TMPRSS13,84000,0.15639986624897384
PKN3,29941,0.16441776460899551
SLCO1B1,10599,-0.03587478022796359
FOXD4L3,286380,0.2337173756743229
GPD1L,23171,0.044648328202696
JOSD1,9929,0.0076578035002766165
PCMTD1,115294,0.046916183333280535
POP5,51367,-0.1902429067887534
DBT,1629,0.08991890519542747
KLHL6,89857,0.056513911532966726
HS3ST6,64711,-0.1270968321951406
LOX,4015,0.04437534713503932
FBXO21,23014,0.07792213789912841
MAP3K1,4214,0.3136992321845452
CDK11B,984,0.24214586293036686
CCL22,6367,0.12043353764602925
LRRC37A2,474170,0.4391151852949686
TRIM49D1,399939,-0.03785684307260571
CD226,10666,0.030413179172239214
UBE2F-SCLY,0,0.15782926715986229
CD44,960,0.06773107030631176
USP25,29761,0.03707468809766107
NKX1-2,390010,-0.024719400580626494
C4orf33,132321,0.29373299662408126
MFSD6,54842,0.09327898315030436
BPIFB4,149954,0.06272816789092309
PAN3,255967,0.10172381003125722
NCR3LG1,374383,0.34185651383548166
NDUFB9,4715,-0.05079527552240805
RNF20,56254,-0.07978684776686393
C1orf192,257177,0.13446075899442433
KIAA1009,22832,0.16030923563307486
TTLL12,23170,0.1478173551720613
FLOT2,2319,0.023325888662357047
LIMCH1,22998,-0.08586131621199822
SFXN3,81855,0.21643438455554104
SEC14L5,9717,0.011079166188211406
UHRF1BP1,54887,0.1509463085516824
CLP1,10978,-0.07056550276086145
COMMD10,51397,-0.10939013620667512
PEX7,5191,0.07506555441289103
RSPH4A,345895,0.09274270219134563
FOPNL,123811,-0.02523139758003889
OVCH1-AS1,0,0.8199903077113925
VKORC1,79001,-0.06714719831867773
GSTA5,221357,0.06025476519898404
ZNF565,147929,0.05153553898297612
AC073333.1,0,-0.07439249767340111
GTF2IRD2B,389524,0.015086904503912063
ARL14EPL,644100,0.503782930758877
DSCR8,84677,-0.05658330674701053
DDX52,11056,0.14839512907952765
HBG1,3047,-0.006966803173570277
ZNF213,7760,0.09181516495151248
KIAA1614,57710,0.09316476205589955
RSBN1,54665,-0.04776336751646147
MSL1,339287,0.26307386002924693
FGD4,121512,0.08193165906358754
MAP2K5,5607,0.1412550094859374
TPX2,22974,-0.013619099290075634
AXL,558,0.09596456972193422
TSPAN6,7105,-0.044266258523264095
SULT1A4,6818,0.22304576715143232
TMEM216,51259,-0.2588057896046875
FANCI,55215,-0.052198640237411775
NALCN,259232,-0.014510203230011544
RHBDD2,57414,0.21298165921121956
PKDCC,91461,0.30256275556272993
C10orf25,220979,0.060874617576809564
USP2,9099,0.05346560054614981
KIF2A,3796,0.08548455324995276
INHBC,3626,-0.07425292151150015
PDILT,204474,-0.03607803386460143
MAMDC4,158056,0.2296679537064521
FGFR1OP,11116,0.015266534781034444
TBKBP1,9755,-0.043155575417982525
ARHGEF5,7984,0.09891424299151083
ARL2BP,23568,0.011147869087153704
GLP1R,2740,-0.10360156763275143
RCVRN,5957,0.11278426547163102
ACKR2,1238,-0.14060209106852625
SLC26A8,116369,-0.06448315135010936
WDR13,64743,0.28396034004906234
NMB,4828,-0.05886382975389799
RNASE11,122651,-0.02040816326530611
SMIM15,643155,0.15371820584342333
SSBP1,6742,-0.01593268883754173
PTPN12,5782,0.09065925459721724
HS3ST3B1,9953,0.05527949443847864
EP300,2033,-0.10143365628132194
PAG1,55824,-0.16499274461633356
AC018630.1,0,-0.03587226759863994
ARTN,9048,0.15602424093568362
PPP5D1,100506012,0.20334467307750836
RAD9B,144715,0.03909107439127174
TMEM213,155006,0.2390966535207355
LRRC3,81543,-0.04304033510658135
CHD7,55636,-0.10348970829531147
LPP,4026,0.14884657766107734
CACNA1F,778,0.16014798425147753
ARSF,416,0.09857697978335385
IDS,3423,0.09505761355603377
SMARCB1,6598,0.09465508794928928
PEX6,5190,0.6411070943574618
TWF2,11344,0.3885952050721327
MEPE,56955,-0.10494245457696388
PON3,5446,-0.11346471620771714
DSE,29940,0.18119636633708563
MYO7A,4647,0.15191556951021
C7orf49,78996,0.2827481116789896
UBE2W,55284,0.02895389614379798
CELSR3,1951,0.022689402674208554
FUT4,2526,-0.13208061985304287
AP003068.6,0,0.2625427229034147
CD200,4345,-0.08454869597040668
CTNNBIP1,56998,-0.02141246751011599
KIRREL2,84063,-0.07905498682477707
FRS3,10817,0.36758321942599786
COMMD2,51122,0.22896489711812443
FKBP2,2286,0.21997956363469193
HPR,3250,0.1675972790757998
ZFAND3,60685,0.22321547329059235
KIAA1598,57698,0.037165584168622534
FRMD1,79981,-0.07515896148444841
RP11-145E5.5,0,-0.14321074258245786
PLXNB1,5364,0.1293214534341384
FAM203A,51236,0.28404749895985504
CLPP,8192,0.03883571463013109
FAM76A,199870,0.10703272896070998
TMEM18,129787,0.02973023051079235
SETBP1,26040,0.05325925893127326
S100A14,57402,-0.02200327361298107
EPGN,255324,0.06099512922222643
ALG14,199857,0.09481337875036104
PRLH,51052,-0.03871984655029295
MGAT5,4249,-0.16310648160136124
RBBP8,5932,-0.09754062932918656
EAF1,85403,-0.06022964591185277
ABHD8,79575,0.2990872207894764
TMED3,23423,-0.26392443249723024
NEGR1,257194,0.0719128658102265
FADS6,283985,-0.0394860044521302
CCDC19,25790,0.2211306240857533
ADRA1A,148,0.3411971089423847
SLC45A3,85414,0.28814879271779464
NECAB3,63941,0.03419712405427334
SART1,9092,0.018820389509306215
PLK1,5347,0.13919445674502726
RPL6,6128,-0.11192078793291466
ZNF787,126208,0.25025522039967507
SPTB,6710,-0.2576119681237661
RAP1B,5908,-0.04650167221758336
LANCL1,10314,-0.14892217611306358
XRCC5,7520,-0.09473312433680167
GPR180,160897,0.11972353432089433
CYP26A1,1592,0.0008763693700805514
ZNF326,284695,0.28685747856384103
POU3F2,5454,-0.11232561080580733
PPM1B,5495,0.04052182684590876
ZNF230,7773,0.1403045151400807
SNTN,132203,0.1294546931885172
DYDC1,143241,0.16336001259170865
ZKSCAN1,7586,0.06660850834325907
ST8SIA3,51046,0.06190825421507821
C20orf85,128602,0.1266966773157153
C12orf42,374470,-0.13221181940478682
NXPH3,11248,0.10327391451570175
STUB1,10273,0.04603113324803021
SGPL1,8879,0.1832186015939213
RP11-512M8.5,0,-0.1811184481323209
TAS2R60,338398,0.3061161303898916
RNF103-CHMP3,7844,-0.039632432116562075
RHOXF2B,727940,-0.10684188795769596
SLC25A47,283600,0.02369668405281549
SLC52A1,55065,-0.11143130003468382
SERP2,387923,0.023208834075393675
LGALS7,3963,0.3989637196397736
SMARCA2,6595,0.1167014977637765
LRRC26,389816,0.10200802838482875
TUSC5,286753,-0.21491925538496648
RHBDL3,162494,-0.045890586260284805
NXPH4,11247,0.18284892869566816
PCDHGA8,5098,0.05661393140789842
FAM186B,84070,0.3245741236578367
NECAP2,55707,0.08574036198660555
DUSP12,11266,0.1481084683657363
RIPK3,11035,0.3475581388392385
EEF1E1,9521,0.025495648844224464
PLA2G12B,84647,0.03333892266264421
POLD4,57804,0.06180655020143325
FAM71F2,346653,0.2349743693783919
UCN3,114131,-0.07597393999859027
RIPK2,8767,-0.041862543912027025
UPK1B,7348,0.056046785104158656
NDE1,54820,-0.05265271586490387
ZNF276,92822,0.3227404866636736
METTL12,692158,0.10180160436547855
CYP26C1,340665,-0.16380317520667081
CACNA1D,776,0.004358945072075175
MC4R,4160,0.2048632225301719
KATNB1,10300,0.00907747263756678
OSGIN1,29948,-0.12984963615191253
FLNB,2317,-0.0436630433815918
CCDC28B,79140,-0.041937036882359204
CLTCL1,8218,0.17575286574165655
NFIA,4774,-0.030242551626955994
HNRNPA2B1,3181,0.20345326170177833
PPP4R1,9989,0.1419785497705776
SAAL1,113174,0.0981382256800723
MED31,51003,-0.23464268300600458
POLN,353497,0.22202596557171245
RIMBP3C,150221,0.08504219878190718
CLCC1,23155,0.042965705000585476
C12orf4,57102,-0.10663013609351618
GALNT5,11227,0.29157358752677215
SEPT2,4735,-0.10913946590559456
ADAT2,134637,0.11975483016325483
MGAT1,4245,-0.10800777657864258
PSMA7,5688,0.0986217230722423
PCDHA12,56137,0.0058636053115969835
PTCHD2,57540,-0.18089870345976056
NUP62CL,54830,0.20619698805231168
GJD3,125111,0.2128958964167493
TMEM200C,645369,0.1707627525336366
SPANXN1,494118,-0.039315893206438024
CRIPT,9419,0.05347780300625891
MYO1E,4643,0.024961683973522816
PCDP1,0,0.1267540624706852
SWT1,54823,0.24778445599672252
ZSWIM1,90204,-0.10645678723748528
MAPK7,5598,0.0693356515314181
KCND3,3752,-0.03516067231624899
ATG9A,79065,0.04191461290050724
WDR38,401551,0.11694433284959244
HOXD1,3231,-0.17199594352512443
XKR7,343702,0.03899926075536285
KDM4C,23081,-0.09618438915280506
GAREM,64762,-0.11546753853492396
BTBD7,55727,0.3818861511612317
DICER1,23405,0.30003125175143086
PTH,5741,0.011855254842358515
MRPS24,64951,-0.1034899500342027
C9orf153,389766,-0.11135697618873687
DUSP1,1843,0.1892671332811321
SAMM50,25813,0.23886507628422235
IQGAP3,128239,-0.12847846271364322
AKT2,208,0.05615130468999849
PDLIM5,10611,0.21970696070768642
LMNB1,4001,-0.193572451074099
SEZ6L,23544,-0.05754065568983882
KLHL18,23276,0.2618925536428651
PCYOX1,51449,0.3809133195402899
PCDHB3,56132,-0.12324930014887174
APC,324,-0.13427482680245548
GPATCH1,55094,0.10444407886386411
IDE,3416,0.17532085748586132
SLC22A16,85413,0.16353488900858648
NME5,8382,0.15968283212145534
C11orf21,29125,0.5019242070790698
GANC,2595,0.14851099024250922
EBLN2,55096,0.25674787583324726
FN1,2335,0.031043209905408493
TBC1D15,64786,0.15387179192058686
GRIN2D,2906,0.2535834726107449
HPCA,3208,-0.08228770016615916
AQP6,363,0.07650612590209446
TMEM30A,55754,0.3320508847485926
UBAC1,10422,0.14098009978923906
PANK2,80025,0.32618123425136225
COL4A4,1286,-0.10024123890942957
LSM3,27258,0.37221771325203556
MARS,4141,-0.15179980647267433
NEU1,4758,-0.2319393592791727
IRF3,3661,0.2018290198885937
DCAF6,55827,0.19979095486964496
USP47,55031,-0.0026382692077867587
PDE1A,5136,-0.10248415015266206
DBN1,1627,-0.011276485894839507
CTD-2369P2.12,0,0.09190073252132822
VAMP7,6845,0.3025176864822612
GZMK,3003,-0.11943506526987847
FANCD2,2177,-0.03402845442654719
PREPL,9581,0.13394483000834034
TGM6,343641,0.7407155099266917
PRR15L,79170,0.19522154127765434
ERV3-1,2086,0.1696902756511167
TBC1D3F,84218,0.6503964585586273
POLA2,23649,0.12824659447210496
LGALS1,3956,0.005211763854535794
SHISA4,149345,0.20009184373271632
TTC37,9652,-0.040935663144984306
DIO1,1733,-0.04958458195553231
EPX,8288,-0.07422294228402214
ASIC4,55515,0.0793299746601247
MSMO1,6307,0.028410751719780386
GNRH1,2796,0.18722110751072957
MUC7,4589,0.0033064506329700486
H1FX,8971,0.4028024536868604
AL590714.1,0,-0.05534974707573864
IMPDH1,3614,0.21017944418023757
ARHGAP20,57569,0.1005470318032289
LCE2D,353141,-0.08764017429405671
PRKAR2A,5576,0.08991607454045619
LTBP4,8425,0.09011620826094774
HIST1H4E,8294,-0.05918404004171246
CETP,1071,-0.0678753572457631
IL33,90865,0.10447382857547957
NRF1,4899,-0.36030310871243454
RABEP2,79874,0.24576082345622424
RPS11,6205,0.07510589015636021
KEL,3792,0.023820666318802988
RP3-369A17.5,0,0.5568097394869819
PSMG4,389362,0.13843198867422918
ARHGAP28,79822,-0.18411005443300021
KIF21A,55605,-0.05620526920448226
FAM86B2,653333,0.04680192841163261
ZNF93,81931,0.10683822613560007
PRKG2,5593,-0.10108593486007472
MON1A,84315,0.023934084518104005
POLR3B,55703,0.211277297464994
LILRA2,11027,0.12992567409263361
PCDH9,5101,0.05911756992116514
FRMD4B,23150,-0.011002611580288112
OOEP,441161,0.19870009054705862
MRPL50,54534,-0.18489394589944616
WDR25,79446,0.05894732801071233
CDK5RAP3,80279,0.34498399149607256
C5orf49,134121,0.2332352484118608
ANXA8L2,244,-0.04286426364080252
C12orf65,91574,0.14254627163647396
ABCC2,1244,0.22647754350917376
SAR1B,51128,-0.25785172360667497
RGS22,26166,0.14180001963498398
ADAM22,53616,0.09397960465740543
B3GNT6,192134,0.15290195245205956
DCDC1,341019,0.1728746129478968
RP11-529K1.3,0,0.20103848572356314
BCAP31,10134,-0.07297634143740159
MAT2A,4144,-0.11044487102646827
MMP16,4325,-0.05109102041501451
ZNF354B,117608,0.2721261516753639
TC2N,123036,-0.09374430731432298
DNAJC6,9829,-0.07423353171787729
CTD-2260A17.2,0,-0.08381920087266018
NDUFA5,4698,0.3713940601545328
TMEM104,54868,0.1711348239971835
SCAND1,51282,0.1276892212149709
TREM1,54210,-0.15263550306055554
PUSL1,126789,0.0106304370206773
PTGES3,10728,0.14472130497221383
ZNF320,162967,-0.05275352713468501
NOL4,8715,-0.12803158538676587
SFTPD,6441,-0.04006762960038931
IQSEC3,440073,0.2235164385998714
PLEKHJ1,55111,0.38828732636986074
SLC28A1,9154,-0.02969988802462914
ZNF483,158399,0.04018244632682162
KRTAP5-9,3846,0.016110108298766863
LAGE3,8270,-0.014722431438134731
ATP13A3,79572,-0.025311970958602766
KRTAP5-6,440023,-0.10582963935989712
MS4A7,58475,0.08984259444038692
USP29,57663,-0.024875030758473617
PMF1,11243,0.46352634930891123
KCNB1,3745,-0.07000121978435046
HLA-DMB,3109,0.14321186675484576
TYMS,7298,-0.03287520620597851
CEL,1056,0.1761754358747734
SPATA33,124045,0.11891713483268129
PLEKHA8,84725,0.0017712515386564404
ROBO3,64221,0.20066783732161397
GBX2,2637,0.13796467264979473
CATSPERD,257062,0.11935957180464335
KCNK12,56660,-0.04141748468817174
DIAPH2,1730,-0.037488285135210964
NXF1,10482,0.17771447820679054
RBX1,9978,-0.07375157450169195
NUDT3,11165,0.29039530779054423
ANKRD35,148741,-0.11510516698778636
RP11-514P8.7,0,0.10573803822268807
MIER3,166968,0.29674902620512894
MTMR11,10903,0.10875559961832806
FANCC,2176,0.0144096681553301
CMTM5,116173,-0.10233484355755845
NOL7,51406,0.0285726819552979
CLCF1,23529,0.11598361553791689
PRKCSH,5589,0.02903710328050446
ATXN1,6310,-0.11201477043673042
MYH9,4627,0.16471482009170038
WHAMM,123720,0.2591625137528988
F2R,2149,-0.02143774346492911
LGALS3BP,3959,0.0663331045338465
SLC25A4,291,-0.06138499520856347
ATG16L2,89849,0.4356813504968119
RC3H2,54542,-0.16691709259131637
LAX1,54900,-0.06362440512256737
ACSM2B,348158,0.23160348415059784
DNAH12,201625,0.28033437337940237
ZNF730,100129543,-0.00040113543942908725
SLC25A38,54977,0.05850666604814203
FOXF1,2294,0.02172307110562174
CCDC18,343099,0.022886941757827822
NPB,256933,-0.06166614304638507
CCDC78,124093,0.17843549186084726
OR56B4,196335,0.11043441975338124
BAZ1A,11177,0.1469105237033187
OTUD1,220213,0.27680704256740607
SKA3,221150,0.07390400076980513
GSTM3,2947,0.026625129020283897
RPE,6120,0.12282381969632192
LUZP1,7798,-0.14552635354275542
ZNF655,79027,0.18565561325060687
DAB2IP,153090,-0.058050666864598706
DDC8,0,0.06493446465405645
PCGF6,84108,0.057747943266121815
PNCK,139728,0.11477873670119029
ZNF217,7764,-0.1312739935183809
MFAP3L,9848,-0.0729979473137854
ITPKC,80271,0.30118340398220794
TSPAN2,10100,0.044888918979256995
CENPA,1058,-0.16398275636282472
RDM1,201299,-0.08100009959046736
DEPDC5,9681,0.0633930273658162
ZNF692,55657,0.3132473135720909
CCDC33,80125,0.11437379465541837
CNPPD1,27013,0.19101362502752933
GPR52,9293,-0.21236801732985083
RP11-886H22.1,0,0.31667156787302236
FMO2,2327,0.03235674168370336
FIGLA,344018,0.003923142762647828
KCNN1,3780,-0.16898476722756486
GOLGA6L10,643707,0.39831647187915753
KLHL33,123103,0.025848020770726184
FIBP,9158,0.12646758378880946
SIMC1,375484,-0.030213857160557536
FLRT3,23767,0.0440393045724612
TMEM2,23670,0.16798242294839427
GABBR2,9568,-0.01822428313865515
TMEM239,100288797,-0.0032438418145742665
HBA2,3039,-0.00900497056284346
CLUL1,27098,0.07754453816209662
CCDC174,51244,0.08002702107625259
CALCOCO1,57658,0.006021740293811582
TSPYL5,85453,0.08029660251427488
KLHL15,80311,-0.02040802653960841
GBA,2629,0.021916956901358142
IFT27,11020,0.11569042949700134
RHOH,399,-0.07633211052233567
CTAGE6,340307,0.4635774339075598
GGACT,87769,0.018251562977243427
ZNF426,79088,-0.18778874465973583
C6orf141,135398,0.06296015645642769
TNFSF8,944,-0.12737139717979418
IQGAP2,10788,-0.10688324284137714
ODAM,54959,-0.07587800558360189
COQ5,84274,0.2976024101478649
ZFAND2A,90637,0.09090921836404353
UBE2R2,54926,-0.09460640964411093
CYP1A1,1543,0.6600042265245923
AMZ2,51321,0.180056248777584
SZRD1,26099,0.12270041560794218
SLC25A40,55972,0.38561804967454555
COX7B,1349,-0.2051399509922327
DOLK,22845,0.15565229801885594
ATXN2,6311,-0.06506860656866013
RAB2B,84932,0.17173772673184215
MPPE1,65258,0.27371434764333946
TRAF3,7187,0.04137803701926382
CEP63,80254,0.08784478850232534
CRYM,1428,0.2522838820512544
FDFT1,2222,0.11131148347960013
GPR173,54328,-0.03929985739253962
CDRT4,284040,0.30873503180722134
SOD1,6647,0.18591229881026086
FGFRL1,53834,0.008973737558894902
KRTAP5-4,387267,-0.05983904952717993
LRRC25,126364,0.19297571698690724
DNPH1,10591,0.19896607845200065
SVOP,55530,0.16919778103580124
PROX2,283571,0.2806922763097536
FAM117B,150864,0.16326865845073857
LMOD3,56203,-0.012665237646496706
FGGY,55277,0.3353497343611836
HSP90B1,7184,0.25407635638034554
CCDC14,64770,-0.0007166305834774567
FP15737,0,0.04447077797045555
KCNIP2,30819,0.017112024299697014
CRBN,51185,0.13569375475720644
FAM169B,283777,0.016450132904994197
HPSE,10855,0.3178993518541986
POU4F1,5457,-0.14062972848078642
OR1J2,26740,0.10981308752917271
IDI2,91734,0.27739618360121326
PHF7,51533,0.22947771077040036
ITPR2,3709,-0.11225897745637109
GDPD5,81544,0.12679296559812261
WFS1,7466,-0.07484457307595865
RBMY1B,378948,-0.02040816326530612
CDC73,79577,0.319774891781829
TAF6,6878,-0.09412942758945991
GPR15,2838,0.18419775559451196
BEST2,54831,-0.05013049432944727
