Gene_Hugo_Symbol,Entrez_Gene_Id,r_value_spearman
SH3KBP1,30011,-0.1796621951020192
GIMAP1,170575,-0.1796417253056262
ATP13A2,23400,-0.17925005077825626
LARP4B,23185,-0.17916617768471196
PDSS1,23590,-0.1790801071267465
HRH4,59340,-0.17907133786661253
TMEM11,8834,-0.1790471442773925
SPINK9,643394,-0.17898164816569329
MMAA,166785,-0.1789205719994099
ZNF324,25799,-0.17890944051393748
RBL1,5933,-0.17890328408374614
ADA,100,-0.17875069174718025
AC068533.7,0,-0.17870993739128882
CYP4F31P,0,-0.1785956847479939
ZNF202,7753,-0.17845304196907635
PI16,221476,-0.17844794467921626
GRK5,2869,-0.17831840388268652
SH3BP4,23677,-0.1782532478961711
C12orf79,256021,-0.17820522102771422
FAM151B,167555,-0.17819998605099707
ACLY,47,-0.17813813942330178
RBP5,83758,-0.17808515282866574
CDK2AP2,10263,-0.17796142794940048
ETV6,2120,-0.17783276702411344
RNF113B,140432,-0.17779905045036554
C17orf49,124944,-0.17779219613075892
PRSS37,136242,-0.1776555049627254
PDCL2,132954,-0.17758469390885526
AHCYL1,10768,-0.1775384800055039
ZNF106,64397,-0.1772279606053327
ERVV-2,100271846,-0.1771690871292155
LRP5,4041,-0.17712337399894448
ZWILCH,55055,-0.17705831491978094
RGP1,9827,-0.17703304166684447
C8orf74,203076,-0.1769040411748971
AC040160.1,0,-0.17687705862997047
ATP6V1G2,534,-0.17674887858258317
RP11-512M8.5,0,-0.17662927405554196
NEDD8-MDP1,100528064,-0.17655675901443257
TMED4,222068,-0.17640698351411294
MTHFD2,10797,-0.17639712774365796
TMC4,147798,-0.17619083077809372
GALR3,8484,-0.17618438106874218
SLC50A1,55974,-0.17604804931813292
AC138517.1,0,-0.17603762699152414
AL133373.1,0,-0.1760215992978711
ADIRF,10974,-0.17600019292570132
OR52I1,390037,-0.17599336789050019
BBS1,582,-0.17597444468875112
WLS,79971,-0.1758107233694701
DNAJC11,55735,-0.17574287282352608
CTD-3105H18.14,0,-0.1755835176359763
C19orf59,199675,-0.17557086950099274
FAM160A1,729830,-0.1754335400976946
ARL8A,127829,-0.1752990951511371
YAF2,10138,-0.17527928337638457
C5orf46,389336,-0.17523824176877106
SSUH2,51066,-0.17515671162916102
ARHGEF2,9181,-0.1751381223554201
GPR63,81491,-0.1750792433101618
ELSPBP1,64100,-0.17492941431964423
KLF5,688,-0.1748631257419556
SELM,0,-0.1748036795199547
HIST1H2BG,8339,-0.17468360515111298
CCL19,6363,-0.17466263286721334
PAX9,5083,-0.17440799450972974
KIAA0754,643314,-0.17438705189572878
ASIC2,40,-0.17434123735550866
ALDH3B1,221,-0.17433902501835402
WWC3,55841,-0.17407808656777785
PPIB,5479,-0.17403315238470296
NOVA1,4857,-0.17401119134518367
B3GALT1,8708,-0.17389530615147344
DENND4C,55667,-0.17381170119806624
DCAF16,54876,-0.17379505820660973
RP1L1,94137,-0.17376994041898905
FOXA1,3169,-0.17368648544808374
LRP2,4036,-0.17350271440690299
SPINK8,646424,-0.17313503358930762
C10orf105,414152,-0.17310880082595737
EPHX1,2052,-0.17308708710846832
OXGR1,27199,-0.1730861588704255
P4HB,5034,-0.1729762192724038
AIPL1,23746,-0.17297488455139828
OCRL,4952,-0.17282884683349062
UBTF,7343,-0.17279235449283636
HSFX2,100130086,-0.1727674514746145
HSFX1,100130086,-0.1725460665666592
RPS10-NUDT3,100529239,-0.1725073864157246
KLK13,26085,-0.17244111508247906
MTF1,4520,-0.1723533214015226
PURA,5813,-0.17224144738799732
TMEM199,147007,-0.1722042102171966
C3orf79,152118,-0.17207022271414285
DPYSL2,1808,-0.17203113069411707
CA5A,763,-0.17202528707578796
FLT4,2324,-0.1718498607523051
YPEL1,29799,-0.17182172024088546
POLR2D,5433,-0.17173464966702284
SPCS1,28972,-0.17165796746911477
ZNF296,162979,-0.17164537508404573
CENPW,387103,-0.17161383364483565
ELAVL2,1993,-0.17146849361751676
GCAT,23464,-0.1714498451182664
EEF1E1-BLOC1S5,0,-0.17144453737759124
C16orf70,80262,-0.17137503682460292
MC2R,4158,-0.1713555164978744
TMLHE,55217,-0.17126249217061407
VEZF1,7716,-0.17109846151602207
NPB,256933,-0.1710284711599551
EVPL,2125,-0.1709426444323668
CTD-2192J16.22,0,-0.1707973120516737
TOMM6,100188893,-0.170746354753917
TRAF5,7188,-0.1707217489720661
SHISA8,440829,-0.1707123409288753
LRCH2,57631,-0.17064617827800455
KCNK5,8645,-0.17064502264020107
RHOV,171177,-0.17056832101725583
SERPINA12,145264,-0.170561484632611
APOBEC3H,164668,-0.17038851289878276
BRCA1,672,-0.17038604003119404
ISL2,64843,-0.17036503676570944
MID1,4281,-0.17026593144524227
COPS3,8533,-0.1702475649688495
ZBTB5,9925,-0.17014531087761908
PLEK2,26499,-0.17008502163204836
MAD2L1BP,9587,-0.16992649786359879
CTD-3074O7.11,0,-0.16983510011850858
PHC1,1911,-0.16976192464147272
LRRC3,81543,-0.16976101881465439
GRIA4,2893,-0.16959012017992783
C20orf24,55969,-0.16940481513283134
ALOX15,246,-0.16890383004029055
IFIT1B,439996,-0.16849110022996297
LRRC8D,55144,-0.1683717581192848
EMC4,51234,-0.16805250058268104
SSX1,6756,-0.16803336068338195
BOLA2B,552900,-0.16793967167285043
PHLDA1,22822,-0.16792756486175997
RAD54L2,23132,-0.16771978121035247
OXSR1,9943,-0.1676681575279396
KIAA0556,23247,-0.1675753577065427
HEXA,3073,-0.16743148214356404
GDF5OS,0,-0.16741715863044584
AC120194.1,0,-0.1673750690874731
MAPK3,5595,-0.16735517514532341
TNFSF12,8742,-0.1672033683939606
EXOSC1,51013,-0.1671953218533587
SNRPG,6637,-0.16712697235781016
PWP2,5822,-0.1669429070261951
DUSP2,1844,-0.16692682697352024
CCNJ,54619,-0.16687485006046235
PRPSAP2,5636,-0.16670671344129942
LRTM2,654429,-0.16663034372742694
TOB2,10766,-0.16654657270501294
CTD-3138B18.4,0,-0.16638308397160786
ZNF512B,57473,-0.1661701260642453
PCYT1A,5130,-0.1660459222724559
DEC1,50514,-0.1660421062203916
ATP5J2-PTCD1,26024,-0.16589408184508012
CLEC2D,29121,-0.16581020094042892
MAST1,22983,-0.16561794686575268
KIAA1211,57482,-0.1655381070919121
PSG1,5669,-0.16552218546896275
ACTL8,81569,-0.1655083429774529
PSMA6,5687,-0.1654574285976864
CST4,1472,-0.16537160327368783
SF3B5,83443,-0.165305341062762
C17orf102,400591,-0.16523328340992757
TMEM256-PLSCR3,57048,-0.16515744840840924
UBE2H,7328,-0.16514533265310952
TPH2,121278,-0.16503947910806163
MYRF,745,-0.1649177576616733
UTRN,7402,-0.1649014098513396
CPXCR1,53336,-0.1649013954838537
NKAIN1,79570,-0.16483305018141675
GPR137C,283554,-0.1648016520987417
AL163636.6,0,-0.1647852819675281
TXNDC15,79770,-0.1647126705232033
PORCN,64840,-0.1647118632284332
AC011997.1,0,-0.16460045339444776
GCM1,8521,-0.16457922486694318
STAU1,6780,-0.1645715868814747
KLK11,11012,-0.1642253387735834
CXCL13,10563,-0.1641894978687742
RP11-429E11.3,0,-0.16416469625768013
FSD1,79187,-0.16408126096246156
TRAPPC1,58485,-0.1640191693902111
PPIAL4A,164022,-0.16400604861892074
RNF38,152006,-0.1639808833538048
SSBP3,23648,-0.16396435731810183
MRPS7,51081,-0.16394270985327852
SLC28A2,9153,-0.16381867975576764
CTD-2583A14.10,0,-0.16381236837316876
CTXN3,613212,-0.16373852101237268
NFIC,4782,-0.16370013302337766
MECOM,2122,-0.16368483027998504
C12orf4,57102,-0.16365208849919222
RIOK1,83732,-0.16360316584262977
OR51I1,390063,-0.16359052415227748
SRD5A3,79644,-0.1635206549156139
KRT35,3886,-0.16351023811885249
TMEM54,113452,-0.16342805556864584
ARMC8,25852,-0.16337515700933075
MOCS1,4337,-0.16327071903061002
PROX1,5629,-0.16323688360280356
CRABP2,1382,-0.16322512485593543
CALB2,794,-0.16320453780487
LRRC69,100130742,-0.16320061476394024
GALC,2581,-0.16316677388451217
MARCH8,220972,-0.16312704284433252
SMARCAL1,50485,-0.16304322509349098
CTDNEP1,23399,-0.16304114384479823
KRTAP29-1,100533177,-0.16298507057107423
SMARCC1,6599,-0.1629588745856021
DOPEY2,9980,-0.16284767276319406
FAM171A1,221061,-0.1628046584693162
IRGC,56269,-0.1626597474647417
LMNB1,4001,-0.16254773403347894
ZNF574,64763,-0.16250690629013062
DNAH17-AS1,0,-0.1624801135553706
ZNF426,79088,-0.16247838254790314
NME8,51314,-0.1624723849774277
RTN3,10313,-0.1624693620232036
KPNB1,3837,-0.16245886660868386
LAYN,143903,-0.16240363705305624
KBTBD11,9920,-0.1623925468904267
CASC3,22794,-0.16237838629748969
NFATC2,4773,-0.1623042935356834
ETHE1,23474,-0.16228618273542894
CYP17A1,1586,-0.1622693314854457
LEPREL1,55214,-0.16216411038294265
SMARCD1,6602,-0.1621180135196289
PTPRU,10076,-0.1620953068176011
ZNF609,23060,-0.16203359110497798
PGAP2,27315,-0.16200701368550796
RP11-145E5.5,0,-0.16185291223996928
KIAA1432,57589,-0.16161883073058989
GDPGP1,390637,-0.16157928869425875
MRPS11,64963,-0.1615421662330491
URB2,9816,-0.1615351363600323
TRIM32,22954,-0.16132133477531374
CDON,50937,-0.16128722456741063
COL19A1,1310,-0.1612226954168508
SPTB,6710,-0.1611392629468931
TEAD1,7003,-0.1610912322454861
PMCH,5367,-0.16097869979382673
CTD-2105E13.6,0,-0.16085436689213417
AVPR1B,553,-0.16083657344339725
MYO1C,4641,-0.16082069225801465
GDAP1,54332,-0.1606014804687165
ARL4D,379,-0.16056290790803684
PTPRS,5802,-0.16054958391767632
DNA2,1763,-0.16051487721061852
CALCOCO1,57658,-0.16050539636676775
MPZL2,10205,-0.1604745588531164
TCN1,6947,-0.16047070291469118
SLC6A17,388662,-0.16042459535707196
CPT1C,126129,-0.1603275224511358
HBCBP,0,-0.1599705289729816
ZNRD1,30834,-0.1598923830813734
RP11-468E2.2,0,-0.1597500938476481
GSTP1,2950,-0.15974441120408137
ZNF263,10127,-0.15965599476222603
SLC35G3,146861,-0.15957874466101082
AHNAK,79026,-0.15955709570629767
POU4F3,5459,-0.15944712154011081
ARAP3,64411,-0.15938896388785057
C5,727,-0.1593698252842383
SULT2B1,6820,-0.15929883580773743
SSR4,6748,-0.1592573968202922
NXF5,55998,-0.15920307418402466
AC005609.1,0,-0.15917816803337423
KRT81,3887,-0.15896266062933231
ZHX1-C8ORF76,100533106,-0.15883271327409582
NPLOC4,55666,-0.15876372904678804
ANKS1A,23294,-0.15869889029993248
MRPL50,54534,-0.1586645862287878
ZNF142,7701,-0.1586458861827896
ANKRD34B,340120,-0.15840937371863875
NSUN7,79730,-0.15807552339182804
PPP2R5A,5525,-0.15806536831243131
C2orf48,348738,-0.15804145616380297
AKAP7,9465,-0.15797943907545464
PAK6,56924,-0.15795542346522734
TNFRSF18,8784,-0.15780248318127876
NAGK,55577,-0.1577038571586501
CDC25C,995,-0.15766090297790586
NXPH2,11249,-0.15761811238188247
RASGRF1,5923,-0.1575926470130543
EPS15,2060,-0.15758625167086218
CSTB,1476,-0.15758507281356543
TM4SF1,4071,-0.15755727390615243
RP11-47I22.4,0,-0.1573752414455021
KIAA1522,57648,-0.15734979923150474
CASC10,399726,-0.15730957659098474
MAGED4B,81557,-0.15723753794558737
SIX4,51804,-0.1571857366283398
ARL4C,10123,-0.1570148684209958
PFN2,5217,-0.156980933436391
LCORL,254251,-0.15696166694248342
BBS9,27241,-0.15685191411691243
CABLES2,81928,-0.15684673329070858
SATB1,6304,-0.1567986933894532
WBP2NL,164684,-0.15671301339804108
DIS3L2,129563,-0.15658424494185438
PCBP3,54039,-0.15650440712069583
HDAC9,9734,-0.15642109325502593
UBE3D,90025,-0.15638808855695088
FAM83A,84985,-0.15626200555858477
TMEM156,80008,-0.15600537866781927
PROB1,389333,-0.1559227593306227
BTN2A1,11120,-0.15587317288524039
S100A4,6275,-0.15582668916180134
MEMO1,51072,-0.15577237497313445
TRIM44,54765,-0.15577117056534898
FBXO40,51725,-0.1556459120166617
RGR,5995,-0.15561017385906717
COL20A1,57642,-0.15557571865986342
AC002365.1,0,-0.15552257932738456
CHAF1B,8208,-0.15548670873240933
ELAVL4,1996,-0.15541254514108757
BOC,91653,-0.15535169704830157
SEC16A,9919,-0.15534307148433862
CNST,163882,-0.1553372493672523
PTPN21,11099,-0.1552225188360347
PAK1IP1,55003,-0.1550506755797643
ENAH,55740,-0.15490488103962402
SPAG11B,10407,-0.15489268083210192
RHOXF2B,727940,-0.1548794747924489
NFU1,27247,-0.1548348352369706
BARHL2,343472,-0.15472418866990603
SMIM9,100132963,-0.15470048160033154
THRAP3,9967,-0.1545817132009746
CHRNB1,1140,-0.15457603332555014
C7orf10,0,-0.15456292026897214
LIPJ,142910,-0.15456151544745853
MGRN1,23295,-0.15453738585146215
TRIAP1,51499,-0.15453715713119084
FNIP2,57600,-0.15436709124033218
BRDT,676,-0.15435479016914294
NR5A2,2494,-0.1541269433074754
AURKA,6790,-0.15387386539677775
C16orf52,146177,-0.15387017889148266
MFNG,4242,-0.15386463004734824
UTP15,84135,-0.15385724243442866
FAM171A2,284069,-0.153683603880511
GPT2,84706,-0.15361894241390903
NMT1,4836,-0.15361881483076567
LAMP1,3916,-0.1535874762364603
UNC93A,54346,-0.15341121820791312
GPRC5B,51704,-0.15326240968853494
SCN3A,6328,-0.1532457555791815
BOD1,91272,-0.1532215528931239
SLC12A1,6557,-0.1531056090634516
PTPRM,5797,-0.1531033933206496
HIVEP3,59269,-0.1530443211387043
C19orf55,148137,-0.15297593472011953
PNPT1,87178,-0.15262664845507165
EMC8,10328,-0.15260996050408163
MMP1,4312,-0.15257533922035915
FAM193A,8603,-0.1525562203844723
ARHGAP32,9743,-0.15251591424877065
PRIM2,5558,-0.152360827059265
FOXA3,3171,-0.15234253060128108
PCDHGA11,5098,-0.15229243330980335
STAB2,55576,-0.1522261180373465
CDH17,1015,-0.15219219750640908
EXOC8,149371,-0.15212221876785326
SEMA3E,9723,-0.1520480491449868
VGLL4,9686,-0.15196656065201586
UQCRQ,27089,-0.15196137522962688
DDHD2,23259,-0.15190086256673294
CDK12,51755,-0.15179686819381352
STAC2,342667,-0.1517677017283327
RUNX2,860,-0.15167379158394456
DHRS12,79758,-0.15161778591732855
CACNG5,27091,-0.1515418086586443
METTL25,84190,-0.1515202466283663
SCEL,8796,-0.15141910457395413
TMEM132C,92293,-0.15130784336016287
UBE2U,148581,-0.1510476705356868
ZBTB39,9880,-0.15099913536362763
TMEM82,388595,-0.15088624223339708
C1orf111,284680,-0.15088462914201226
FBXW11,23291,-0.15064610724280028
C1orf106,55765,-0.15060761960486302
CD3EAP,10849,-0.1505536494751071
FAM129B,64855,-0.15052601256739484
CCDC70,83446,-0.150496062479659
ABCD1,215,-0.15045267924062594
SRSF1,6426,-0.150334024982041
RALGAPA2,57186,-0.15030984291684685
SIMC1,375484,-0.15025819973969148
LEPREL4,10609,-0.15023294067161147
CELSR1,9620,-0.15023294067161147
NFIB,4781,-0.15022933064942462
GABPB1,2553,-0.1501969638739431
WDR64,128025,-0.15019138127081758
GCM2,9247,-0.1501417339303903
MED11,400569,-0.15001804941805535
ZNF200,7752,-0.1499879901230617
CBWD7,220869,-0.1499135536643711
ATP11C,286410,-0.14988111123879372
RP11-93B14.6,0,-0.1498709429313798
GOSR2,9570,-0.14969844058434115
NKX3-1,4824,-0.14964222254238102
BST2,684,-0.14963487220393298
WNK4,65266,-0.14960138470519102
LRTM1,57408,-0.14959365018656381
POLB,5423,-0.1495385945039755
SEPT14,346288,-0.14934299861581068
WFDC12,128488,-0.14931897197841268
OTOP2,92736,-0.14915494297755505
LRRC41,10489,-0.1489775968027773
AC011755.1,0,-0.14890685349904959
MCF2L,23263,-0.14859997135433034
C6orf58,352999,-0.14849253607980228
NKAIN4,128414,-0.1484070951443699
GRIN2B,2904,-0.14839333166034557
GK,2710,-0.1483011169654185
SPC25,57405,-0.14818817092378714
RP11-362K2.2,0,-0.14818557952319517
CTSA,5476,-0.14817928670414
UPK1A,11045,-0.14812856287990758
SNAPC3,6619,-0.14810634367927725
TAF7L,54457,-0.1480893409382314
C18orf42,642597,-0.1480490371118104
EZH1,2145,-0.14800672498644307
SLC10A6,345274,-0.14797290959677636
RGS7,6000,-0.14795479434495482
KIAA0355,9710,-0.14774965244217936
CACNG7,59284,-0.14765753551087452
XRN2,22803,-0.1476079538309473
KANSL2,54934,-0.14760085542115953
ISX,91464,-0.147544986398344
PPP1R15B,84919,-0.14751303646683472
TBATA,219793,-0.14746134410908338
AQP12A,375318,-0.147455392687666
IL18R1,8809,-0.14745082975362026
RUNDC3B,154661,-0.1472961297737069
SMLR1,100507203,-0.14728400991435148
DIMT1,27292,-0.1472184857801691
TMEM258,746,-0.14721287842383468
NPFF,8620,-0.14719300790156967
CFDP1,10428,-0.14716058198873244
UPK2,7379,-0.14714851727138195
TRIM55,84675,-0.14705670441592664
S1PR3,1903,-0.14700797301510168
AL031666.2,0,-0.14693309606789948
CT62,196993,-0.14693017908230155
RP11-352D3.2,0,-0.14684174292312413
PSMC4,5704,-0.14683265816676408
NRDE2,55051,-0.14669357007654102
C12orf45,121053,-0.14664681522402184
MAGEC3,139081,-0.1466444453145262
SYT12,91683,-0.14662439762755866
PMEPA1,56937,-0.14659686016075327
AC005481.5,0,-0.14659284894255362
MTFR2,113115,-0.14655586579305052
WDR83OS,51398,-0.14655359023289805
FAM205A,259308,-0.14629985809249393
HBZ,3050,-0.14620874058567815
ATG13,9776,-0.14618381002124736
AATF,26574,-0.1461292925914354
AL391421.1,0,-0.14612193186087646
CD40LG,959,-0.14611247195449453
SREBF2,6721,-0.1460460940609596
MBOAT7,79143,-0.14601749261453534
C4orf17,84103,-0.14599634944174691
TXLNB,167838,-0.1459924124048195
USP19,10869,-0.14596944725330205
HADH,3033,-0.1458944065678096
ITPR3,3710,-0.14587336731434972
OR2AG2,338755,-0.14562670381386414
CCT4,10575,-0.14561753672863512
C1orf85,112770,-0.14560518748783682
IFI27L2,83982,-0.1454925419933861
WDR59,79726,-0.14543577479023942
FUBP1,8880,-0.1454069376381282
DOK7,285489,-0.1453340404323198
NREP,9315,-0.14529298902033547
LSM14B,149986,-0.1451713898087996
ALS2CR11,151254,-0.14511442603940805
SLC17A8,246213,-0.14506136736072028
HSPE1,3336,-0.14504935044167205
UBXN2B,137886,-0.14504312404317127
AC004466.1,0,-0.14501176826373402
TPBGL,100507050,-0.14499087520323098
LPIN1,23175,-0.14498536698810147
RP11-1084J3.4,0,-0.1449714567260738
FOXB1,27023,-0.1449190405400286
CYP3A43,64816,-0.14490101901108102
ERVV-1,147664,-0.14486288572526215
L3MBTL4,91133,-0.14470650548946237
SLC10A1,6554,-0.14468051343947186
DDX39A,10212,-0.14465846879980596
TNXB,7148,-0.14463762564110078
NOP2,4839,-0.14459366254534123
PDE6D,5147,-0.1445832359149106
WNT9A,7483,-0.14456905791426095
SMARCA4,6597,-0.1445493948909514
GPR101,83550,-0.14454682985415868
TMIGD1,388364,-0.14451275067654154
CCDC83,220047,-0.14451275067654154
PRSS54,221191,-0.14450846682326013
EFCAB9,285588,-0.14449995004312466
RP11-131H24.4,0,-0.14449995004312466
MCCD1,401250,-0.14449995004312466
ATP6V0E1,8992,-0.14449090241236157
GLYATL1,92292,-0.14444503959010746
KCNA2,3737,-0.14430178550513906
PRKAR2B,5577,-0.1442776543856021
FOXQ1,94234,-0.14423977858003845
MYEOV2,150678,-0.1441714111019157
RNF181,51255,-0.14416817752897865
NHLH1,4807,-0.14415756078492042
OR2C1,4993,-0.14407677582081313
SMDT1,91689,-0.14406148677146757
SEZ6L,23544,-0.1440536383931523
C5orf60,285679,-0.14392294584209822
ORAI3,93129,-0.1439139221398935
LRRC19,64922,-0.14387699476301088
MLLT6,4302,-0.14383858060449986
CPLX4,339302,-0.14377560017603835
SMIM12,113444,-0.14375631212832357
FOXC1,2296,-0.14368050822820588
NFKBIE,4794,-0.1436530432639576
FBXO25,26260,-0.14363951221442509
MCPH1,79648,-0.14360884455586878
SLC35A4,113829,-0.14356426338848277
ZNF622,90441,-0.14355070004379988
CHCHD5,84269,-0.1435296379790205
DAB1,1600,-0.1435295251425209
ZNF697,90874,-0.1434198836380245
SCN4A,6329,-0.14337280230304986
CRIP2,1397,-0.14322428850268143
POM121,9883,-0.1431660449906384
POR,5447,-0.14313513550688456
MGLL,11343,-0.14313509433953217
TRIP4,9325,-0.1430528187629163
OCEL1,79629,-0.1429223484925861
USP10,9100,-0.14288462610958463
CNTD2,79935,-0.14286743581767805
FBXO16,157574,-0.14279196186483098
UNC13B,10497,-0.14278851931583442
DOCK5,80005,-0.14265472475171626
KDM3B,51780,-0.14240750050650203
POU3F3,5455,-0.14240345564491927
KRTAP5-6,440023,-0.14240345564491927
OTOS,150677,-0.14239865760399256
VRK2,7444,-0.14232867205322544
MTHFR,4524,-0.1421880639531371
ZDHHC15,158866,-0.14208175372067763
PLCB4,5332,-0.1420440902651687
PTCHD2,57540,-0.14203345273818083
GPA33,10223,-0.1420163838344295
USP24,23358,-0.14198568762620795
ZNF711,7552,-0.14195485372457126
TEX10,54881,-0.14183086381683632
LEMD1,93273,-0.14171829243638895
REEP6,92840,-0.14156720543934714
MRPS2,51116,-0.14154551712716323
NOP10,55505,-0.14152575089330408
ASB2,51676,-0.14144033815282875
TF,7018,-0.14114539597194461
PHF12,57649,-0.14108661206651946
RP11-404P21.8,0,-0.14105745661177466
AKT3,10000,-0.14094250477349632
POGK,57645,-0.14073309252913663
SLCO4A1,28231,-0.1406171212677284
IRF6,3664,-0.14057584712167395
APOBEC3F,200316,-0.14043176560707082
ZNF185,7739,-0.14025606246416594
FREM1,158326,-0.14024639214130175
CRIM1,51232,-0.1402463918177756
MRGPRX4,117196,-0.14017283687069848
USP54,159195,-0.14016716448738628
RASSF3,283349,-0.14014269582422234
AGO1,26523,-0.1400773546511459
AFG3L2,10939,-0.14004276679796113
LRRC14B,389257,-0.13999710700464074
BTG1,694,-0.13990247381241652
HIST1H4J,8294,-0.13987945156879925
BAG5,9529,-0.13983662104738345
SRPK1,6732,-0.13982369105442505
BFSP2,8419,-0.13977882531656752
SYN1,6853,-0.13975938369239949
ZNF706,51123,-0.13972089452304678
AC226150.4,0,-0.13971471255925527
CHRDL2,25884,-0.13971135609051913
MUC3A,4584,-0.139670036782908
ARHGEF18,23370,-0.13957569233957032
PGGT1B,5229,-0.13940136591422428
AUP1,550,-0.13939073868830054
C9orf153,389766,-0.13936789608816672
FAM187B,148109,-0.13920619636950435
IRF2BP2,359948,-0.1391997708865868
USP14,9097,-0.1391979329668876
ATP6C,0,-0.1391370775471304
PRKAA2,5563,-0.13909702610526728
STK31,56164,-0.1390356353856498
HLA-DOA,3111,-0.13903436049699167
RP11-1118M6.1,0,-0.13896723410000492
DIAPH2,1730,-0.13896229707586327
RGPD2,400966,-0.13883352946591085
SRSF9,8683,-0.13875870857374115
BRE,9577,-0.13875138959860378
WNT7B,7477,-0.13870611465941476
RNF34,80196,-0.13860244901401528
PGAM5,192111,-0.13857795003407164
MTA2,9219,-0.1385506012715897
NBEA,26960,-0.13843902285370047
BOLA3,388962,-0.1384378917246906
CSRNP3,80034,-0.13820845356960265
SPATA18,132671,-0.1381711651138219
DAGLA,747,-0.13811239256807303
RPS29,6235,-0.13806767697730285
MSLNL,0,-0.13795806444696293
SMARCD2,6603,-0.13793849509158562
SLC25A2,83884,-0.13791455156818194
ATRAID,51374,-0.13789458654755823
C19orf43,79002,-0.13789043792658934
STAC,6769,-0.13787969843643727
IL23R,149233,-0.13781411889427422
CREBL2,1389,-0.13778686465184262
MXI1,4601,-0.13775878058195842
GORASP1,64689,-0.137366301058944
SLC9C1,285335,-0.13736371689289073
RDH13,112724,-0.137318956923161
